ID_WSER,Owner Name,System Name,City,Province,Latitude,Longitude,System status,CDUID,CDNAME,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Units,kgPin/year,Crystalactor kgPrec/year,Crystalactor EUR/kgPrec,Ostara Pearl kgPrec/year,Ostara Pearl EUR/kgPrec,P RoC kgPrec/year,P RoC EUR/kgPrec,REMNUT kgPrec/year,REMNUT EUR/kgPrec,AirPrex kgPrec/year,AirPrex EUR/kgPrec,PRISA kgPrec/year,PRISA EUR/kgPrec
23628,The Corporation of the Municipality of Red Lake,Balmertown Water Pollution Control Plant,Balmertown,ON,51.055,-93.7385,operational,3560.0,Kenora,226.222,220.812,243.105,219.277,185.997,176.336,219.152,thousand m3,99.19461708591088,37.693954492646135,175.75212420692213,19.838923417182176,636.3378035772052,26.78254661319594,17.879278562655436,46.62147003037811,46.76387703270801,14.879192562886631,422.4603109868434,17.85503107546396,640.9717788813449
23629,The Corporation of the Town of New Tecumseth,Regional WWTP,Alliston,ON,44.1475,-79.8165,operational,3543.0,Simcoe,1311.028,1335.159,1530.902,1385.575,1591.016,1569.459,1534.559,thousand m3,694.5863711065302,263.9428210204815,79.132145409193,138.91727422130606,183.1198007688663,187.5383201987632,11.651922767721583,326.4555944200692,41.6098567560427,104.18795566597953,126.39743476229759,125.02554679917544,211.37477668369013
23630,The Corporation of the Town of New Tecumseth,Alliston WWTP,Alliston,ON,44.1601,-79.8457,operational,3543.0,Simcoe,1427.944,1454.576,1405.278,1472.716,1552.714,1585.564,1591.399,thousand m3,720.3138207084648,273.71925186921663,77.96089018192588,144.06276414169298,178.90653043341212,194.4847315912855,11.55906190171219,338.54749573297846,41.51915358108273,108.04707310626972,123.57910799336369,129.65648772752365,207.03784204906367
23631,The Corporation of the Town of New Tecumseth,Tottenham WWTP,Tottenham,ON,44.0235,-79.8175,operational,3543.0,Simcoe,669.8040000000001,654.0070000000001,623.629,668.181,879.258,893.688,870.232,thousand m3,393.8925039055377,149.67915148410432,99.8517871786834,78.77850078110754,263.2681816119129,106.35097605449518,13.200618391506044,185.1294768356027,43.050394268859286,59.083875585830654,179.66949859346457,70.90065070299678,292.0598316163666
23632,The Corporation of the Municipality of Red Lake,Red Lake Water Pollution Control Plant,Red Lake,ON,51.0156,-93.8178,operational,3560.0,Kenora,371.114,466.51,426.246,469.5415,368.389,395.332,405.953,thousand m3,183.74622357941874,69.82356496017913,136.49952902263712,36.74924471588375,428.88447120275987,49.61148036644306,15.611668510312118,86.36072508232681,45.06575910027556,27.56193353691281,288.26579831973646,33.07432024429537,451.05824726154026
23633,The Corporation of the Municipality of Red Lake,Cochenour Sewage Lagoon,Cochenour,ON,51.07,-93.8034,operational,3560.0,Kenora,120.54,46.911,51.095,65.929,58.091,38.3555,74.8793,thousand m3,33.892565393704125,12.879174849607567,272.97186342553954,6.778513078740826,1265.241034727098,9.150992656300113,22.644065195040582,15.929505735040937,49.87621973554961,5.083884809055618,822.1362263153134,6.1006617708667426,1182.1636364120884
23634,The Corporation of the Township of Ignace,Ignace Water Pollution Control Plant,Ignace,ON,49.4146,-91.6531,operational,3560.0,Kenora,411.09,535.095,468.0460000000001,659.4856,540.888,282.209,393.6950000000001,thousand m3,178.19789357905788,67.715199560042,138.22629068619648,35.639578715811574,437.3835746651425,48.11343126634563,15.71733136697039,83.7530099821572,45.14874078668282,26.729684036858682,293.7980768927212,32.075620844230414,459.01054822558825
23635,The Corporation of the Municipality of Sioux Lookout,Sioux Lookout Sewage Treatment Plant,Sioux Lookout,ON,50.0978,-91.9334,operational,3560.0,Kenora,784.3,706.52,744.51,731.76,702.56,666.47,753.26,thousand m3,340.94754903506805,129.56006863332587,105.9397152046364,68.18950980701361,288.74871845245,92.05583823946839,13.62655608259455,160.24534804648198,43.42487148133682,51.14213235526021,196.49081072087733,61.37055882631225,317.10654954053405
23636,The Corporation of the Town of Atikokan,Atikokan Water Pollution Control Plant,Atikokan,ON,48.7555,-91.6328,operational,3559.0,Rainy River,1046.028,1238.746,1294.51,1140.242,1185.558,835.1210000000001,1227.997,thousand m3,555.8274266155331,211.21442211390257,86.70323805785071,111.16548532310662,211.19251859781693,150.07340518619395,12.237440127353537,261.2388905093006,42.169980268273626,83.37411399232997,145.12617754768675,100.04893679079596,240.00558286232848
23638,Wapekeka First Nation,Wapekeka Lagoon,Angling Lake,ON,53.8515,-89.527,operational,3560.0,Kenora,,0.073,0.146,0.146,0.146,0.146,,thousand m3,,,,,,,,,,,,,
23639,Corporation of The Town of The Blue Mountains,Craigleith Wastewater Treatment Plant,Blue Mountains,ON,44.5288,-80.2924,operational,3543.0,Simcoe,862.715,909.598,855.076,887.2560000000001,965.589,952.817,1012.745,thousand m3,458.3980638126543,174.19126424880864,93.83204214877325,91.67961276253087,238.91572558644862,123.76747722941667,12.767444056784035,215.4470899919475,42.66043010231121,68.75970957189814,163.5452817898718,82.51165148627777,267.8728800448301
23640,Corporation of The Town of The Blue Mountains,Thornbury Wastewater Treatment Plant,Thornbury,ON,44.5554,-80.4427,operational,3542.0,Grey,1048.5259999999998,912.246,743.798,916.294,1087.764,1023.09,999.556,thousand m3,452.4283359308824,171.92276765373532,94.33770115622605,90.48566718617649,240.9285360262517,122.15565070133825,12.80431703035782,212.6413178875147,42.69399632104557,67.86425038963236,164.8798810105177,81.43710046755882,269.8818907514542
23642,Municipality of North Perth,North Perth Wastewater Treatment Plant,Listowel,ON,43.7228,-80.9875,operational,3531.0,Perth,2914.853,2426.732,1917.12,1815.8165,2785.44,2337.644,2347.2200000000003,thousand m3,1062.4205533893908,403.71981028796847,66.47818530589063,212.48411067787816,139.5116178594142,286.85354941513555,10.611875641649892,499.33766009301365,40.562247281761564,159.3630830084086,97.11911854166064,191.23569961009034,165.90067159989772
23643,Municipality of Middlesex Centre,Komoka WWTF,Komoka,ON,42.936,-81.4207,operational,3539.0,Middlesex,195.342,204.541,182.454,163.923,167.268,197.6,305.652,thousand m3,138.34705182495634,52.57187969348341,153.34267792044685,27.66941036499127,514.3033703444879,37.35370399273821,16.617435205777216,65.02311435772947,45.83968257707307,20.75205777374345,343.72189403077687,24.90246932849214,530.2543995404444
23644,InnServices Utilities Inc.,Cookstown WWTP,Innisfil,ON,44.1806,-79.7073,operational,3543.0,Simcoe,138.838,201.801,145.308,164.631,188.026,196.809,202.159,thousand m3,91.50308733422764,34.771173187006504,181.66532889900168,18.30061746684553,670.0716342075654,24.705833580241464,18.199586028130337,43.00645104708699,46.99088791674643,13.725463100134146,444.1384537190721,16.470555720160974,671.1486987203635
23645,Municipality of Middlesex Centre,Kilworth WWTF,RR5 Komoka,ON,42.9522,-81.4015,operational,3539.0,Middlesex,246.1872,244.347,220.7145,222.6315,224.2599,246.745,180.133,thousand m3,81.53347429882632,30.982720233554,190.46402896893082,16.306694859765265,721.4148946425308,22.01403806068311,18.66738417022916,38.32073292044837,47.317265582335686,12.230021144823947,477.06796129436106,14.676025373788738,716.763097675535
23646,Municipality of Middlesex Centre,Ilderton WWTF,Ilderton,ON,43.0769,-81.3668,operational,3539.0,Middlesex,272.623,254.814,234.051,258.451,256.66,314.365,345.3,thousand m3,156.29289844384274,59.39130140866024,145.8631591447847,31.25857968876855,475.6844941927905,42.199082579837544,16.17747510007234,73.45766226860609,45.50545293620947,23.44393476657641,318.6883646661761,28.132721719891695,494.6428761890961
23647,InnServices Utilities Inc.,Lakeshore WPCP,Innisfil,ON,44.2933,-79.5343,operational,3543.0,Simcoe,3042.2380000000003,3162.482,2834.184,3293.9,3890.675,3687.879,3422.439,thousand m3,1549.096180299006,588.6565485136223,56.954568890489064,309.8192360598012,109.59479958382923,418.25596868073166,9.766976206142461,728.0752047405327,39.6547387628379,232.36442704485088,76.87054181593493,278.8373124538211,133.8111953143163
23670,Mohawk Council of Akwesasne,Block 97 RBC,Akwesasne,ON,45.0023,-74.7626,operational,3501.0,"Stormont, Dundas and Glengarry",,,,,,,,thousand m3,,,,,,,,,,,,,
23672,Corporation of the Municipality of Central Huron,Town of Clinton Sewage Treatment Plant,Clinton,ON,43.6054,-81.539,operational,3540.0,Huron,1110.26,953.516,740.206,926.106,1152.557,924.362,900.923,thousand m3,407.7841498543937,154.9579769446696,98.44286987016892,81.55682997087875,257.49256507791057,110.10172046068631,13.100343971205922,191.65855043156503,42.960959822598696,61.16762247815905,175.8497390293024,73.40114697379087,286.34647029916397
23677,Corporation Town of Smiths Falls,Smiths Falls Water Pollution Control Plant,Smiths Falls,ON,44.8922,-76.0,operational,3509.0,Lanark,4700.953,3348.682,3252.849,3461.937,3545.982,3956.349,3768.236,thousand m3,1705.6140355066093,648.1333334925115,54.750689631898055,341.1228071013219,103.0472543825901,460.51578958678454,9.562327340842277,801.6385966881063,39.4263842737705,255.84210532599138,72.41732320512332,307.01052639118967,126.66746955003751
23678,The Corporation of the Municipality of West Grey,Durham WWTP,Durham,ON,44.1718,-80.8267,operational,3542.0,Grey,356.699,412.972,301.318,321.478,358.0528,256.199,255.9,thousand m3,115.82783872510674,44.014578715540566,164.92914033966315,23.16556774502135,576.2352505022197,31.27351645577882,17.279792552642476,54.43908420080017,46.33093011990912,17.37417580876601,383.7465720084945,20.849010970519213,586.7643850070394
23679,The Corporation of the Municipality of West Grey,Neustadt Lagoons,Neustat,ON,44.082,-80.9938,operational,3542.0,Grey,104.784,64.528,39.042,52.392,77.061,76.89,89.52,thousand m3,40.51937523513699,15.397362589352056,253.69913260721466,8.1038750470274,1128.5893770508249,10.940231313486988,21.771661384723274,19.044106360514384,49.34464532557606,6.077906285270548,735.9658123695081,7.293487542324658,1067.7494749312198
23688,Township of Minden Hills,Minden Wastewater Treatment Plant,Minden,ON,44.9171,-78.7328,operational,3546.0,Haliburton,240.477,252.472,208.982,236.205,264.47,203.31600000000003,212.404,thousand m3,96.14027454696199,36.533304327845556,178.0202920404547,19.228054909392398,649.2032463317955,25.957874127679737,18.00272283373061,45.185929037072135,46.85171304592607,14.421041182044299,430.73207943186634,17.30524941845316,652.5008390844256
23691,Regional Municipality of Waterloo,Ayr Wastewater Treatment Plant,Ayr,ON,43.2813,-80.4651,operational,3530.0,Waterloo,525.963,480.482,454.935,480.447,555.972,497.449,440.2157,thousand m3,199.25452561101986,75.71671973218754,132.039340451249,39.850905122203976,407.2104060943657,53.79872191497537,15.335840084812123,93.64962703717933,44.84719701834674,29.888178841652977,274.14192579233026,35.86581460998357,430.69958953236375
23692,Regional Municipality of Waterloo,Elmira Wastewater Treatment Plant,Elmira,ON,43.5913,-80.5501,operational,3530.0,Waterloo,1876.007,1471.473,1173.4830000000002,1342.895,1645.446,1500.616,1349.4539,thousand m3,610.8023786485593,232.10490388645252,83.41447310434599,122.16047572971186,198.82163981051477,164.91664223511103,11.986136402325918,287.07711796482283,41.93201697981866,91.62035679728389,136.8831823734452,109.94442815674067,227.44359871968732
23693,Regional Municipality of Waterloo,Hespeler Wastewater Treatment Plant,Cambridge,ON,43.4238,-80.3292,operational,3530.0,Waterloo,2516.9006,2297.3698000000004,2183.6524,2325.7726,2418.778,2387.9741,2230.5559000000003,thousand m3,1009.61496308142,383.6536859709396,67.88234502201009,201.922992616284,144.1386379237276,272.5960400319834,10.731566046226183,474.5190326482674,40.68651101562482,151.44224446221298,100.23789942282049,181.73069335465559,170.79231879008574
23695,Regional Municipality of Waterloo,St. Jacobs Wastewater Treatment Plant,St. Jacobs,ON,43.5354,-80.5485,operational,3530.0,Waterloo,378.999,352.223,261.90500000000003,310.385,363.928,322.177,326.38800000000003,thousand m3,147.73277305904708,56.13845376243789,149.27091585859617,29.546554611809416,493.14533364855964,39.88784872594271,16.379191742685876,69.43440333775212,45.65950355190956,22.15991595885706,330.0144016818045,26.59189915062847,510.7816939706042
23696,Regional Municipality of Waterloo,Wellesley Wastewater Treatment Plant,Wellesley,ON,43.4678,-80.7599,operational,3530.0,Waterloo,292.959,299.1812,245.867,291.65700000000004,333.29900000000004,287.3671,308.7365,thousand m3,139.74318691111338,53.10241102622309,152.71269525855456,27.948637382222678,511.0089425181423,37.730660466000614,16.580767610985998,65.67929784822329,45.81207442251787,20.961478036667007,341.58873565697013,25.15377364400041,527.2282369331008
23709,Municipality of North Middlesex,Ailsa Craig Wastewater Treatment Plant,Ailsa Craig,ON,43.1483,-81.5473,operational,3539.0,Middlesex,272.371,228.9373,196.4837,243.9375,255.707,262.6268,247.7584,thousand m3,112.14271198902105,42.614230555828,167.13006171764525,22.42854239780421,588.283458590198,30.278532237035687,17.40314513259127,52.70707463483989,46.42089750588517,16.821406798353156,391.51687522416455,20.18568815802379,597.6784917252937
23710,Municipality of North Middlesex,Parkhill Wastewater Lagoon,Parkhill,ON,43.1759,-81.6892,operational,3539.0,Middlesex,198.099,214.7058,168.40200000000002,198.119,234.442,216.3723,272.0093,thousand m3,123.11937996142704,46.78536438534228,160.85215136084585,24.62387599228541,554.154932689345,33.242232589585306,17.049261094587013,57.866108581870705,46.161531714776274,18.467906994214054,369.49295262644074,22.161488393056867,566.6972032569931
23711,Municipality of Bluewater,Bayfield Wastewater Lagoons,Bayfield,ON,43.56,-81.6552,operational,3540.0,Huron,235.2437,529.4056999999999,321.72240000000005,418.1094000000001,451.451,392.2398,421.6564,thousand m3,190.85404258151272,72.52453618097483,134.3919164042359,38.17080851630254,418.5923040018567,51.53059149700844,15.481857795398389,89.70140001331097,44.963251999951304,28.628106387226907,281.5617749872657,34.353727664672284,441.4051047926611
23712,Municipality of Bluewater,Hensall Wastewater Lagoon,Hensall,ON,43.4205,-81.5081,operational,3540.0,Huron,141.592,301.6916,65.1209,147.70000000000002,159.953,143.8495,164.2268,thousand m3,74.33386207401469,28.246867588125582,197.82180488815587,14.866772414802938,765.3861964522371,20.070142759983966,19.050935231808403,34.936915174786904,47.58045538842971,11.150079311102203,505.21098756813586,13.380095173322644,755.5456525743656
23713,Municipality of Bluewater,Zurich Wastewater Lagoons,Zurich,ON,43.4177,-81.6134,operational,3540.0,Huron,105.2944,160.1816,98.054,88.4118,98.146,93.2205,108.3847,thousand m3,49.05809125388463,18.64207467647616,234.5683110227287,9.811618250776927,998.5855976958811,13.245684638548852,20.874737921841355,23.057302889325776,48.781725422821246,7.358713688082695,653.6841259685328,8.830456425699234,957.4851783697108
23715,Township of Lucan Biddulph,Lucan Wastewater Treatment Plant,Lucan,ON,43.2038,-81.4125,operational,3539.0,Middlesex,256.927,272.8286,284.908,338.304,332.726,362.556,389.932,thousand m3,176.49464951058354,67.06796681402174,138.7716566266248,35.29892990211671,440.0802956538958,47.65355536785756,15.750575770436237,82.95248526997426,45.17476515460511,26.47419742658753,295.5527347988207,31.769036911905037,461.53022577311174
23716,Town of St. Marys,St. Marys Wastewater Treatment Plant,St. Marys,ON,43.251,-81.1498,operational,3531.0,Perth,1260.9494,1692.441,1493.126,1685.4630000000002,1572.369,1763.0674,1613.931,thousand m3,730.512464171357,277.59473638511565,77.51279148087698,146.1024928342714,177.30395716739403,197.2383653262664,11.52336439039952,343.3408581605378,41.484144499188105,109.57686962570355,122.50657801388729,131.49224355084425,205.38531066115235
23717,County of Brant,Cainsville Wastewater Treatment Lagoon,Cainsville,ON,43.1476,-80.1786,operational,3529.0,Brant,60.43,70.06700000000001,53.6,26.019,85.11489999999999,73.68,91.297,thousand m3,41.323697507174955,15.703005052726484,251.66281183346337,8.264739501434992,1114.4809277017773,11.157398326937239,21.677717670028493,19.42213782837223,49.28648492880867,6.198554626076243,727.0512943018973,7.438265551291492,1055.853343425327
23718,County of Brant,Paris Water Pollution Control Plant,Paris,ON,43.179,-80.3742,operational,3529.0,Brant,1360.432,1395.961,1224.394,1251.793,1393.138,1421.337,1626.525,thousand m3,736.2128776176407,279.7608934947035,77.2661562433399,147.24257552352816,176.42410776497402,198.77747695676302,11.503675536524797,346.02005248029116,41.464801586932964,110.4319316426461,121.91760585011488,132.51831797117532,204.47733912213215
23719,County of Brant,St. George Water Pollution Control Plant,St. George,ON,43.2382,-80.2428,operational,3529.0,Brant,240.574,245.103,219.548,220.368,243.4243,263.1939,271.718,thousand m3,122.98752904536364,46.73526103723818,160.9228311934571,24.59750580907273,554.5350778608718,33.20663284224818,17.053280564795262,57.80413865132091,46.164499515965744,18.448129356804547,369.73849785326433,22.137755228165457,567.043419897151
23720,Village of Point Edward WPCP,Village of Point Edward WPCP,Point Edward,ON,42.9975,-82.4196,operational,3538.0,Lambton,599.244,588.331,442.5486,596.1539,571.4706,615.745,732.3721,thousand m3,331.49307340979976,125.96736789572391,107.16825964936075,66.29861468195996,293.99264039165416,89.50312982064594,13.71112193767864,155.80174450260589,43.49820429654979,49.72396101146996,199.94676207782663,59.66875321376396,322.230531304486
23741,Regional Municipality of Durham,Newcastle WPCP,Newcastle,ON,43.8979,-78.5948,operational,3518.0,Durham,1129.121,1107.598,1010.409,988.268,1165.338,1142.383,1152.773,thousand m3,521.7788399009671,198.2759591623675,88.97976535920867,104.35576798019343,219.91192276429928,140.88028677326113,12.40881620984721,245.23605475345454,42.330228069080825,78.26682598514506,150.9269976106251,93.92019118217408,248.81115354989083
23742,Regional Municipality of Durham,Nonquon WPCP,Port Perry,ON,44.12,-78.9713,decommissioned,3518.0,Durham,1169.066,1166.17,931.156,846.328,60.982,,,thousand m3,,,,,,,,,,,,,
23743,Regional Municipality of Durham,Uxbridge WPCP,Uxbridge,ON,44.1141,-79.1212,operational,3518.0,Durham,1215.342,1454.396,1340.536,1186.023,1246.456,1283.833,1382.61,thousand m3,625.8098010930826,237.80772441537138,82.5884543088829,125.16196021861651,195.7568649731124,168.96864629513232,11.92230024475199,294.1306065137488,41.87099241393845,93.87147016396239,134.83861286974474,112.64576419675485,224.31844361735742
23744,Regional Municipality of Durham,Cannington WPCP (Lagoon),Cannington,ON,44.3565,-79.0317,operational,3518.0,Durham,407.567,372.688,269.47700000000003,315.48900000000003,454.987,348.9282,356.657,thousand m3,161.4334094418929,61.344695587919304,143.94063163716132,32.28668188837858,465.9339151828215,43.587020549311084,16.062710119012852,75.87370243768966,45.41718272916561,24.215011416283936,312.35799024176924,29.058013699540723,485.6024617088841
23745,Regional Municipality of Durham,Sunderland WPCP (Lagoon),Sunderland,ON,44.1141,-79.1212,operational,3518.0,Durham,111.428,134.31300000000002,102.118,82.142,142.919,138.2174,66.768,thousand m3,30.221153325509682,11.48403826369368,286.11009522698424,6.044230665101937,1361.5733739939833,8.159711397887614,23.22249865817003,14.20394206298955,50.22051177611249,4.533172998826452,882.7052273072314,5.4398075985917425,1262.0014068226046
23746,Regional Municipality of Durham,Lake Simcoe WPCP,Beaverton,ON,44.4172,-79.1642,operational,3518.0,Durham,709.432,590.3290000000001,478.954,638.274,723.123,640.33,668.0999999999999,thousand m3,302.40163756250024,114.91262227375009,111.2810485355589,60.480327512500054,311.7929300313114,81.64844214187507,13.991003443868788,142.1287696543751,43.73858690446413,45.36024563437503,211.66369520614865,54.43229476125004,339.5503398966079
23752,Municipality of Thames Centre,Dorchester WWTP,Dorchester,ON,42.975,-81.0314,operational,3539.0,Middlesex,143.3738,139.032,117.898,117.0838,106.2926,113.1611,118.3993,thousand m3,53.59099267512908,20.36457721654905,226.2210778405328,10.718198535025817,943.6726296536893,14.469568022284852,20.4727968804925,25.187766557310667,48.52374235119123,8.038648901269362,618.8303749648264,9.646378681523235,910.4472775938672
23753,Corporation of the Township of Huron Kinloss,Ripley WW,Ripley,ON,44.06,-81.5756,operational,3541.0,Bruce,216.15,198.58,206.969,0.1808,225.91,155.138,213.214,thousand m3,96.50690428266866,36.67262362741409,177.74269802971273,19.301380856533733,647.6237182628921,26.05686415632054,17.987654174625415,45.35824501285427,46.84101455094054,14.476035642400298,429.71680810294833,17.371242770880357,651.0867380010972
23756,Corporation of Loyalist Township,Bath Sewage Treatment Plant,Bath,ON,44.1852,-76.7582,operational,3511.0,Lennox and Addington,398.314,446.67,625.755,673.855,614.2090000000001,575.833,581.345,thousand m3,263.1337823511027,99.99083729341902,117.81166572803845,52.62675647022054,340.8215777453257,71.04612123479774,14.425753939171521,123.67287770501827,44.10513946096141,39.4700673526654,230.72733108725578,47.364080823198485,367.5669560309242
23757,Corporation of Loyalist Township,Amherstview Water Pollution Control Plant,Amherstview,ON,44.2348,-76.6566,operational,3511.0,Lennox and Addington,1507.359,1536.1460000000002,1369.06,1251.147,1304.8760000000002,1150.711,1094.6451000000002,thousand m3,495.46844901925897,188.27801062731842,90.88749718634081,99.0936898038518,227.31592879017785,133.77648123519992,12.550870630465086,232.8701710390517,42.46184257932284,74.32026735288885,155.84706114173662,89.1843208234666,256.2583385942498
23761,Town of Deep River,Deep River Sewage Treatment Plant,Deep River,ON,46.103,-77.4772,operational,3547.0,Renfrew,930.298,1102.591,957.7307,829.8244,921.0188,893.7023,861.2428,thousand m3,389.8237285719397,148.13301685733708,100.27778093008983,77.96474571438794,265.02352033982464,105.25240671442373,13.230807608996594,183.21715242881163,43.077223142466316,58.47355928579095,180.82988728740983,70.16827114294914,293.79352095032965
23762,Town of Petawawa,Petawawa Wastewater Treatment Plant,Petawawa,ON,45.9008,-77.2483,operational,3547.0,Renfrew,2180.223,2023.096,1563.555,1572.3580000000002,1613.333,1625.923,1615.003,thousand m3,730.9976827845392,277.7791194581249,77.49169238971157,146.19953655690784,177.22862651019082,197.3693743518256,11.521681189770566,343.5689109087334,41.482491813118045,109.64965241768087,122.45615517010484,131.57958290121704,205.3075915757801
23763,Town of Carleton Place,Carleton Place Wastewater Treatment Plant,Carleton Place,ON,45.1458,-76.1383,operational,3509.0,Lanark,2209.0669000000003,2406.2113,1719.6361,1946.6299,2679.9522,2251.7205,2230.6604,thousand m3,1009.6622628436191,383.6716598805753,67.88104116631446,201.93245256872385,144.13431630068035,272.6088109677772,10.731455440769981,474.541263536501,40.68639665037174,151.44933942654288,100.2349879660558,181.73920731185143,170.78775810171865
23764,Village of Merrickville-Wolford,Merrickville Wolford Wastewater Treatment Plant,Merrickville,ON,44.9141,-75.8286,operational,3507.0,Leeds and Grenville,247.2346,267.0958,200.517,204.117,294.8917,215.021,208.216,thousand m3,94.24466302456752,35.812971949335655,179.47974007258185,18.848932604913504,657.5303169431701,25.44605901663323,18.081767700215043,44.29499162154673,46.90772713921836,14.136699453685127,436.08318884498703,16.96403934442215,659.9496030411358
23765,Municipality of Mississippi Mills,Mississippi Mills Wastewater Treatment Plant,Almonte,ON,45.2165,-76.2122,operational,3509.0,Lanark,969.8778,1029.4888,760.4492,853.7911000000001,1312.6746,1201.2467,1223.7077,thousand m3,553.88596374471,210.47666622298982,86.82771228355718,110.77719274894201,211.66598980309283,149.5492102110717,12.246863993971258,260.3264029600137,42.1788344603503,83.0828945617065,145.44135657650153,99.69947347404779,240.48474011168287
23766,Town of Renfrew,Renfrew Water Pollution Control Plant,Renfrew,ON,45.4807,-76.6858,operational,3547.0,Renfrew,2126.1112,3167.3994,1910.787,2099.4120000000003,2669.781,1738.152,1983.553,thousand m3,897.8142125310734,341.1694007618079,71.22857415089452,179.56284250621468,155.38202150742424,242.40983738338983,11.012257279175056,421.9726798896045,40.97402306764074,134.672131879661,107.80351574379885,161.6065582555932,182.6084361444542
23767,Town of Bancroft,Bancroft Wastewater Treatment Facility,Bancroft,ON,45.0493,-77.8339,operational,3512.0,Hastings,391.747,404.621,327.5176,367.777,400.321,427.0032000000001,481.1403,thousand m3,217.7781987985521,82.7557155434498,127.31360076664282,43.555639759710424,384.689998234377,58.80011367560907,15.038835387780441,102.35575343531949,44.60863477455844,32.666729819782816,259.44159804569176,39.20007578373938,409.41987342616443
23768,Township of Madawaska Valley,Barry's Bay Wastewater Treatment Plant,Barry's Bay,ON,45.4795,-77.6769,operational,3547.0,Renfrew,159.467,148.969,146.736,140.799,159.739,140.058,148.404,thousand m3,67.17199913310176,25.52535967057867,206.2118002611,13.434399826620353,816.6568642512201,18.136439765937478,19.480314038247066,31.570839592557828,47.87055909204604,10.075799869965264,537.9622607129651,12.090959843958316,800.4603280605271
23769,"Township of Killaloe, Hagerty and Richards",Killaloe Wastewater Treatment Plant,Killaloe,ON,45.5647,-77.412,operational,3547.0,Renfrew,129.846,113.794,88.451,122.448,214.281,99.094,106.91,thousand m3,48.39059882024682,18.38842755169379,235.8895475630753,9.678119764049365,1007.3794198984044,13.065461681466642,20.93774733979207,22.743581445516003,48.821839244436795,7.258589823037023,659.2599935925908,8.710307787644428,964.9912170611381
23770,the Corportation of the Town of Penetanguishene,Philip H. Jones Pollution Control Plant,Penetanguishene,ON,44.7719,-79.9389,operational,3543.0,Simcoe,1131.9544,1356.7620000000002,1193.093,1206.16,1261.773,1194.721,1175.629,thousand m3,532.1241352581419,202.20717139809392,88.26639581665088,106.42482705162838,217.16599355050707,143.67351651969832,12.355334945568378,250.0983435713267,42.28039331744745,79.81862028872128,149.10098278541926,95.78234434646554,246.04227998664575
23772,City of Greater Sudbury,Valley East WWTP,Val Caron,ON,46.623,-81.0198,operational,3553.0,Greater Sudbury / Grand Sudbury,2249.8810000000003,2507.94,2300.745,2273.202,2212.77,1984.047,2413.84,thousand m3,1092.574717578006,415.17839267964223,65.7197247478719,218.5149435156012,137.0349602413872,294.9951737460616,10.546737131707548,513.5101172616628,40.494191036432035,163.88620763670087,95.44843869230007,196.66344916404105,163.2751062248688
23773,City of Greater Sudbury,Azilda WWTP,Azilda,ON,46.5521,-81.1548,operational,3553.0,Greater Sudbury / Grand Sudbury,788.335,841.972,692.454,650.976,711.035,641.6270000000001,816.712,thousand m3,369.66778359069707,140.4737577644649,102.48444379649963,73.93355671813941,274.18310205772076,99.81030156948822,13.386246597676807,173.7438582876276,43.214659950068175,55.45016753860456,186.88108437740556,66.54020104632546,302.8199716731079
23774,City of Greater Sudbury,Chelmsford WWTP,Chelmsford,ON,46.5664,-81.2113,operational,3553.0,Greater Sudbury / Grand Sudbury,1726.095,1431.499,1510.506,1491.247,1905.901,1272.743,1826.789,thousand m3,826.858232422036,314.2061283203737,73.6739531383389,165.37164648440722,163.78881353628168,223.25172275394974,11.213534974928738,388.62336923835693,41.1769270407722,124.0287348633054,113.44916029433155,148.83448183596647,191.38214920836944
23775,City of Greater Sudbury,Dowling WWTP,Dowling,ON,46.5966,-81.3278,operational,3553.0,Greater Sudbury / Grand Sudbury,748.7270000000001,768.0989999999999,759.909,756.214,765.725,695.868,755.303,thousand m3,341.87227070179483,129.91146286668203,105.82213432254493,68.37445414035896,288.24861615161956,92.3055130894846,13.618438726878535,160.67996722984356,43.417814975913835,51.280840605269226,196.1611216831129,61.537008726323066,316.6173567585928
23776,City of Greater Sudbury,Coniston WWTP,Coniston,ON,46.4878,-80.8402,operational,3553.0,Greater Sudbury / Grand Sudbury,490.578,469.378,509.1470000000001,679.62,603.069,516.546,631.479,thousand m3,285.8258998448288,108.61384194103495,113.88304174780987,57.16517996896577,323.247445225669,77.17299295810379,14.165601703799428,134.33817292706954,43.88677836694382,42.87388497672432,219.19243459235904,51.44866197206919,350.63820006583876
23777,City of Greater Sudbury,Walden WWTP,Walden,ON,46.4041,-81.177,operational,3553.0,Greater Sudbury / Grand Sudbury,1034.899,1066.633,1123.585,929.246,1020.089,710.751,1022.479,thousand m3,462.8039574513811,175.86550383152482,93.46476313986129,92.56079149027623,237.45755461065497,124.9570685118729,12.740604076872234,217.51786000214912,42.63595275832747,69.42059361770717,162.5782183845604,83.3047123412486,266.41630588231135
23778,City of Greater Sudbury,Lively WWTP,Lively,ON,46.432,-81.1436,operational,3553.0,Greater Sudbury / Grand Sudbury,665.796,625.754,523.3910000000001,670.067,663.307,584.909,418.124,thousand m3,189.25517483038897,71.9169664355478,134.85626368417732,37.8510349660778,420.85214346765486,51.098897204205024,15.510538143076209,88.9499321702828,44.985953537699636,28.388276224558343,283.0342067967657,34.065931469470016,443.5268371427217
